flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
6,152,130,695,6915,0,0,67,90,3336,38740,4098,45745
71,152,77,695,650,0,0,67,0,3336,9305,4098,9955
3,152,71,695,140,0,0,67,0,3336,1275,4098,1415
1218,152,189,695,75,0,0,67,94,3336,66,4098,235
41,152,170,695,895,0,0,67,125,3336,9379,4098,10399
196,152,86,695,920,0,0,67,25,3336,13618,4098,14563
139,152,129,695,120,0,0,67,12,3336,1697,4098,1829
7,152,119,695,115,0,0,67,77,3336,3145,4098,3337
18,152,95,695,2165,0,0,67,299,3336,17370,4098,19834
39,152,108,695,135,0,0,67,96,3336,367,4098,598
80,152,109,695,2150,0,0,67,0,3336,15775,4098,17925
31,152,182,695,70,0,0,67,101,3336,160,4098,331
22,152,74,695,50,0,0,67,97,3336,30,4098,177
6,152,138,695,1680,0,0,67,25,3336,9848,4098,11553
1826,138,166,1680,300,0,0,25,130,9848,5888,11553,6318
0,138,64,1680,0,0,0,25,142,9848,0,11553,142
5,138,1,1680,0,0,0,25,0,9848,0,11553,0
4,138,30,1680,30,0,0,25,0,9848,61,11553,91
0,138,29,1680,5,0,0,25,0,9848,43,11553,48
627,138,0,1680,0,0,0,25,63,9848,0,11553,63
21,138,66,1680,95,0,0,25,0,9848,878,11553,973
33,138,13,1680,50,0,0,25,0,9848,195,11553,245
0,138,187,1680,65,0,0,25,62,9848,65,11553,192
17,138,12,1680,320,0,0,25,0,9848,5108,11553,5428
29,138,129,1680,120,0,0,25,12,9848,1697,11553,1829
44,138,147,1680,1720,0,0,25,462,9848,30831,11553,33013
80,138,116,1680,1730,0,0,25,15,9848,36217,11553,37962
233,138,85,1680,2510,0,0,25,35,9848,83916,11553,86461
49,138,191,1680,710,0,0,25,186,9848,5872,11553,6768
21,138,130,1680,6915,0,0,25,90,9848,38740,11553,45745
23,138,119,1680,115,0,0,25,77,9848,3145,11553,3337
7,138,186,1680,860,0,0,25,25,9848,3132,11553,4017
3,138,95,1680,2165,0,0,25,299,9848,17370,11553,19834
38,138,71,1680,140,0,0,25,0,9848,1275,11553,1415
385,138,189,1680,75,0,0,25,94,9848,66,11553,235
25,138,170,1680,895,0,0,25,125,9848,9379,11553,10399
23,138,108,1680,135,0,0,25,96,9848,367,11553,598
28,138,109,1680,2150,0,0,25,0,9848,15775,11553,17925
58,138,86,1680,920,0,0,25,25,9848,13618,11553,14563
7,138,182,1680,70,0,0,25,101,9848,160,11553,331
8,138,74,1680,50,0,0,25,97,9848,30,11553,177
1,138,36,1680,240,0,0,25,0,9848,1209,11553,1449
16,138,142,1680,1125,0,0,25,0,9848,10534,11553,11659
1,138,137,1680,15,0,0,25,5,9848,78,11553,98
10,138,152,1680,695,0,0,25,67,9848,3336,11553,4098
629,138,67,1680,15,0,0,25,0,9848,51,11553,66
265,138,61,1680,15,0,0,25,0,9848,68,11553,83
1,159,129,5,120,0,0,30,12,0,1697,35,1829
720,159,195,5,540,0,0,30,294,0,2645,35,3479
5,159,86,5,920,0,0,30,25,0,13618,35,14563
7910,201,195,160,540,0,0,0,294,1337,2645,1497,3479
1,201,108,160,135,0,0,0,96,1337,367,1497,598
466,201,158,160,10,0,0,0,35,1337,45,1497,90
437,201,166,160,300,0,0,0,130,1337,5888,1497,6318
1,129,201,120,160,0,0,12,0,1697,1337,1829,1497
755,129,195,120,540,0,0,12,294,1697,2645,1829,3479
3,129,158,120,10,0,0,12,35,1697,45,1829,90
203,129,12,120,320,0,0,12,0,1697,5108,1829,5428
821,129,147,120,1720,0,0,12,462,1697,30831,1829,33013
296,129,116,120,1730,0,0,12,15,1697,36217,1829,37962
12086,129,166,120,300,0,0,12,130,1697,5888,1829,6318
882,129,191,120,710,0,0,12,186,1697,5872,1829,6768
315,129,130,120,6915,0,0,12,90,1697,38740,1829,45745
11,129,119,120,115,0,0,12,77,1697,3145,1829,3337
9,129,77,120,650,0,0,12,0,1697,9305,1829,9955
11,129,186,120,860,0,0,12,25,1697,3132,1829,4017
18,129,71,120,140,0,0,12,0,1697,1275,1829,1415
297,129,189,120,75,0,0,12,94,1697,66,1829,235
130,129,170,120,895,0,0,12,125,1697,9379,1829,10399
32,129,109,120,2150,0,0,12,0,1697,15775,1829,17925
4,129,182,120,70,0,0,12,101,1697,160,1829,331
16,129,74,120,50,0,0,12,97,1697,30,1829,177
39,129,36,120,240,0,0,12,0,1697,1209,1829,1449
325,129,142,120,1125,0,0,12,0,1697,10534,1829,11659
138,129,152,120,695,0,0,12,67,1697,3336,1829,4098
6,129,138,120,1680,0,0,12,25,1697,9848,1829,11553
0,129,85,120,2510,0,0,12,35,1697,83916,1829,86461
0,43,166,0,300,0,0,35,130,0,5888,35,6318
60,43,85,0,2510,0,0,35,35,0,83916,35,86461
939,43,195,0,540,0,0,35,294,0,2645,35,3479
8,43,86,0,920,0,0,35,25,0,13618,35,14563
414,43,158,0,10,0,0,35,35,0,45,35,90
2,199,129,115,120,0,0,0,12,570,1697,685,1829
1707,199,195,115,540,0,0,0,294,570,2645,685,3479
1,199,108,115,135,0,0,0,96,570,367,685,598
16,199,158,115,10,0,0,0,35,570,45,685,90
1,110,129,100,120,0,0,335,12,5271,1697,5706,1829
2020,110,195,100,540,0,0,335,294,5271,2645,5706,3479
1,110,108,100,135,0,0,335,96,5271,367,5706,598
1,110,86,100,920,0,0,335,25,5271,13618,5706,14563
1438,110,166,100,300,0,0,335,130,5271,5888,5706,6318
587,193,195,5,540,0,0,601,294,20,2645,626,3479
1,108,110,135,100,0,0,96,335,367,5271,598,5706
783,108,195,135,540,0,0,96,294,367,2645,598,3479
1,108,158,135,10,0,0,96,35,367,45,598,90
72,108,12,135,320,0,0,96,0,367,5108,598,5428
248,108,147,135,1720,0,0,96,462,367,30831,598,33013
158,108,116,135,1730,0,0,96,15,367,36217,598,37962
7097,108,166,135,300,0,0,96,130,367,5888,598,6318
49,108,85,135,2510,0,0,96,35,367,83916,598,86461
309,108,191,135,710,0,0,96,186,367,5872,598,6768
142,108,130,135,6915,0,0,96,90,367,38740,598,45745
42,108,119,135,115,0,0,96,77,367,3145,598,3337
22,108,77,135,650,0,0,96,0,367,9305,598,9955
9,108,186,135,860,0,0,96,25,367,3132,598,4017
15,108,95,135,2165,0,0,96,299,367,17370,598,19834
18,108,71,135,140,0,0,96,0,367,1275,598,1415
96,108,189,135,75,0,0,96,94,367,66,598,235
81,108,170,135,895,0,0,96,125,367,9379,598,10399
26,108,109,135,2150,0,0,96,0,367,15775,598,17925
20,108,182,135,70,0,0,96,101,367,160,598,331
39,108,74,135,50,0,0,96,97,367,30,598,177
24,108,36,135,240,0,0,96,0,367,1209,598,1449
89,108,142,135,1125,0,0,96,0,367,10534,598,11659
32,108,152,135,695,0,0,96,67,367,3336,598,4098
20,108,138,135,1680,0,0,96,25,367,9848,598,11553
323,160,195,0,540,0,0,0,294,0,2645,0,3479
182,160,158,0,10,0,0,0,35,0,45,0,90
8,36,12,240,320,0,0,0,0,1209,5108,1449,5428
30,36,129,240,120,0,0,0,12,1209,1697,1449,1829
98,36,116,240,1730,0,0,0,15,1209,36217,1449,37962
5892,36,166,240,300,0,0,0,130,1209,5888,1449,6318
401,36,85,240,2510,0,0,0,35,1209,83916,1449,86461
57,36,130,240,6915,0,0,0,90,1209,38740,1449,45745
2,36,119,240,115,0,0,0,77,1209,3145,1449,3337
4,36,77,240,650,0,0,0,0,1209,9305,1449,9955
12,36,95,240,2165,0,0,0,299,1209,17370,1449,19834
478,36,189,240,75,0,0,0,94,1209,66,1449,235
11,36,170,240,895,0,0,0,125,1209,9379,1449,10399
15,36,108,240,135,0,0,0,96,1209,367,1449,598
18,36,109,240,2150,0,0,0,0,1209,15775,1449,17925
79,36,86,240,920,0,0,0,25,1209,13618,1449,14563
3,36,182,240,70,0,0,0,101,1209,160,1449,331
9,36,74,240,50,0,0,0,97,1209,30,1449,177
7,36,138,240,1680,0,0,0,25,1209,9848,1449,11553
2,158,129,10,120,0,0,35,12,45,1697,90,1829
470,158,43,10,0,0,0,35,35,45,0,90,35
21,158,199,10,115,0,0,35,0,45,570,90,685
640,158,85,10,2510,0,0,35,35,45,83916,90,86461
11876,158,195,10,540,0,0,35,294,45,2645,90,3479
2,158,108,10,135,0,0,35,96,45,367,90,598
203,158,86,10,920,0,0,35,25,45,13618,90,14563
460,158,201,10,160,0,0,35,0,45,1337,90,1497
3678,158,166,10,300,0,0,35,130,45,5888,90,6318
217,158,160,10,0,0,0,35,0,45,0,90,0
46,77,12,650,320,0,0,0,0,9305,5108,9955,5428
181,77,147,650,1720,0,0,0,462,9305,30831,9955,33013
898,77,116,650,1730,0,0,0,15,9305,36217,9955,37962
12523,77,166,650,300,0,0,0,130,9305,5888,9955,6318
382,77,85,650,2510,0,0,0,35,9305,83916,9955,86461
251,77,191,650,710,0,0,0,186,9305,5872,9955,6768
143,77,130,650,6915,0,0,0,90,9305,38740,9955,45745
29,77,71,650,140,0,0,0,0,9305,1275,9955,1415
937,77,189,650,75,0,0,0,94,9305,66,9955,235
125,77,170,650,895,0,0,0,125,9305,9379,9955,10399
158,77,86,650,920,0,0,0,25,9305,13618,9955,14563
99,77,142,650,1125,0,0,0,0,9305,10534,9955,11659
74,77,152,650,695,0,0,0,67,9305,3336,9955,4098
33,77,129,650,120,0,0,0,12,9305,1697,9955,1829
19,77,119,650,115,0,0,0,77,9305,3145,9955,3337
7,77,186,650,860,0,0,0,25,9305,3132,9955,4017
35,77,95,650,2165,0,0,0,299,9305,17370,9955,19834
36,77,108,650,135,0,0,0,96,9305,367,9955,598
48,77,109,650,2150,0,0,0,0,9305,15775,9955,17925
12,77,182,650,70,0,0,0,101,9305,160,9955,331
12,77,74,650,50,0,0,0,97,9305,30,9955,177
9,77,36,650,240,0,0,0,0,9305,1209,9955,1449
3,77,137,650,15,0,0,0,5,9305,78,9955,98
0,77,0,650,0,0,0,0,63,9305,0,9955,63
5425,119,166,115,300,0,0,77,130,3145,5888,3337,6318
48,119,195,115,540,0,0,77,294,3145,2645,3337,3479
8,119,12,115,320,0,0,77,0,3145,5108,3337,5428
21,119,129,115,120,0,0,77,12,3145,1697,3337,1829
151,119,147,115,1720,0,0,77,462,3145,30831,3337,33013
141,119,85,115,2510,0,0,77,35,3145,83916,3337,86461
168,119,191,115,710,0,0,77,186,3145,5872,3337,6768
28,119,77,115,650,0,0,77,0,3145,9305,3337,9955
2,119,186,115,860,0,0,77,25,3145,3132,3337,4017
5,119,95,115,2165,0,0,77,299,3145,17370,3337,19834
1,119,71,115,140,0,0,77,0,3145,1275,3337,1415
166,119,189,115,75,0,0,77,94,3145,66,3337,235
23,119,170,115,895,0,0,77,125,3145,9379,3337,10399
12,119,108,115,135,0,0,77,96,3145,367,3337,598
38,119,109,115,2150,0,0,77,0,3145,15775,3337,17925
54,119,86,115,920,0,0,77,25,3145,13618,3337,14563
5,119,182,115,70,0,0,77,101,3145,160,3337,331
8,119,74,115,50,0,0,77,97,3145,30,3337,177
22,119,142,115,1125,0,0,77,0,3145,10534,3337,11659
8,119,152,115,695,0,0,77,67,3145,3336,3337,4098
13,119,138,115,1680,0,0,77,25,3145,9848,3337,11553
3313,18,166,310,300,0,0,0,130,3459,5888,3769,6318
0,18,64,310,0,0,0,0,142,3459,0,3769,142
1604,18,116,310,1730,0,0,0,15,3459,36217,3769,37962
588,18,130,310,6915,0,0,0,90,3459,38740,3769,45745
91,18,22,310,180,0,0,0,0,3459,718,3769,898
1092,67,166,15,300,0,0,0,130,51,5888,66,6318
0,67,64,15,0,0,0,0,142,51,0,66,142
0,67,67,15,15,0,0,0,0,51,51,66,66
0,67,65,15,0,0,0,0,15,51,0,66,15
177,67,138,15,1680,0,0,0,25,51,9848,66,11553
1100,61,166,15,300,0,0,0,130,68,5888,83,6318
569,61,138,15,1680,0,0,0,25,68,9848,83,11553
24,9,72,0,0,0,0,0,0,0,0,0,0
59,9,66,0,95,0,0,0,0,0,878,0,973
25,9,186,0,860,0,0,0,25,0,3132,0,4017
20,9,71,0,140,0,0,0,0,0,1275,0,1415
376,89,166,25,300,0,0,0,130,2257,5888,2282,6318
46,135,166,20,300,0,0,0,130,15,5888,35,6318
1139,135,85,20,2510,0,0,0,35,15,83916,35,86461
289,133,166,0,300,0,0,10,130,0,5888,10,6318
41,72,9,0,0,0,0,0,0,0,0,0,0
12,72,71,0,140,0,0,0,0,0,1275,0,1415
1965,37,147,0,1720,0,0,285,462,0,30831,285,33013
0,37,166,0,300,0,0,285,130,0,5888,285,6318
397,37,41,0,20,0,0,285,0,0,105,285,125
76,30,138,30,1680,0,0,0,25,61,9848,91,11553
278,30,195,30,540,0,0,0,294,61,2645,91,3479
507,30,166,30,300,0,0,0,130,61,5888,91,6318
0,65,64,0,0,0,0,15,142,0,0,15,142
0,65,67,0,15,0,0,15,0,0,51,15,66
33,65,65,0,0,0,0,15,15,0,0,15,15
0,65,104,0,140,0,0,15,20,0,1695,15,1855
13,65,138,0,1680,0,0,15,25,0,9848,15,11553
2,65,0,0,0,0,0,15,63,0,0,15,63
52,65,71,0,140,0,0,15,0,0,1275,15,1415
2,13,66,50,95,0,0,0,0,195,878,245,973
11,13,73,50,265,0,0,0,10,195,907,245,1182
93,13,138,50,1680,0,0,0,25,195,9848,245,11553
151,13,186,50,860,0,0,0,25,195,3132,245,4017
229,13,76,50,200,0,0,0,0,195,791,245,991
23,0,66,0,95,0,0,63,0,0,878,63,973
16,0,0,0,0,0,0,63,63,0,0,63,63
0,0,1,0,0,0,0,63,0,0,0,63,0
1,0,7,0,0,0,0,63,0,0,0,63,0
15,0,65,0,0,0,0,63,15,0,0,63,15
403,0,138,0,1680,0,0,63,25,0,9848,63,11553
0,0,186,0,860,0,0,63,25,0,3132,63,4017
16,0,2,0,0,0,0,63,0,0,0,63,0
493,0,166,0,300,0,0,63,130,0,5888,63,6318
223,41,147,20,1720,0,0,0,462,105,30831,125,33013
585,41,37,20,0,0,0,0,285,105,0,125,285
1981,11,12,10,320,0,0,0,0,95,5108,105,5428
503,66,166,95,300,0,0,0,130,878,5888,973,6318
0,66,0,95,0,0,0,0,63,878,0,973,63
56,66,65,95,0,0,0,0,15,878,0,973,15
0,66,138,95,1680,0,0,0,25,878,9848,973,11553
60,66,9,95,0,0,0,0,0,878,0,973,0
0,66,64,95,0,0,0,0,142,878,0,973,142
59,66,1,95,0,0,0,0,0,878,0,973,0
19,66,72,95,0,0,0,0,0,878,0,973,0
0,66,30,95,30,0,0,0,0,878,61,973,91
0,66,13,95,50,0,0,0,0,878,195,973,245
328,66,6,95,0,0,0,0,5,878,0,973,5
119,22,166,180,300,0,0,0,130,718,5888,898,6318
30,10,71,0,140,0,0,0,0,0,1275,0,1415
0,73,13,265,50,0,0,10,0,907,195,1182,245
888,73,166,265,300,0,0,10,130,907,5888,1182,6318
0,64,18,0,310,0,0,142,0,0,3459,142,3769
0,64,64,0,0,0,0,142,142,0,0,142,142
0,64,67,0,15,0,0,142,0,0,51,142,66
0,64,65,0,0,0,0,142,15,0,0,142,15
0,64,138,0,1680,0,0,142,25,0,9848,142,11553
15,1,0,0,0,0,0,0,63,0,0,0,63
30,1,66,0,95,0,0,0,0,0,878,0,973
5,1,138,0,1680,0,0,0,25,0,9848,0,11553
0,1,6,0,0,0,0,0,5,0,0,0,5
0,29,138,5,1680,0,0,0,25,43,9848,48,11553
299,6,66,0,95,0,0,5,0,0,878,5,973
14,2,0,0,0,0,0,0,63,0,0,0,63
0,2,66,0,95,0,0,0,0,0,878,0,973
0,7,1,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,63,0,0,0,63
0,7,66,0,95,0,0,0,0,0,878,0,973
0,187,186,65,860,0,0,62,25,65,3132,192,4017
0,187,30,65,30,0,0,62,0,65,61,192,91
0,187,6,65,0,0,0,62,5,65,0,192,5
0,187,138,65,1680,0,0,62,25,65,9848,192,11553
0,104,138,140,1680,0,0,20,25,1695,9848,1855,11553
586,153,166,505,300,0,0,128,130,2346,5888,2979,6318
